id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source,created_at
71014,Valerie,Lee,valerielee@example.com,12,F,Georgia,4963 Eric Forges Suite 456,30135,Douglasville,United States,33.67157499,-84.74624523,Search,2023-04-19 09:42:48.375647 UTC
22022,Theresa,Huang,theresahuang@example.net,39,F,Georgia,534 Victor Roads Suite 074,30907,Martinez,United States,33.52285721,-82.08512569,Search,2023-02-03 02:45:00.000000 UTC
63986,Natalie,Tyler,natalietyler@example.net,35,F,Georgia,98565 Johnson Fall,31410,Wilmington Island,United States,32.00704537,-80.97176722,Search,2023-02-08 02:24:00.000000 UTC
84478,Alison,Garcia,alisongarcia@example.net,41,F,Indiana,9101 Rhonda Lock,46052,Lebanon,United States,40.04432402,-86.45406019,Search,2023-01-23 18:54:00.000000 UTC
39130,Nicole,Terry,nicoleterry@example.com,64,F,Indiana,76116 Reynolds Trail,46151,Martinsville,United States,39.44891737,-86.43134281,Search,2023-02-22 12:17:00.000000 UTC
98599,Elizabeth,Munoz,elizabethmunoz@example.org,40,F,Indiana,1479 Flores Expressway Apt. 872,46947,Logansport,United States,40.7605099,-86.37333756,Search,2023-04-23 19:40:14.727317 UTC
18365,Megan,Mason,meganmason@example.org,15,F,Arkansas,516 Cook Trail,72401,Jonesboro,United States,35.87400368,-90.65434316,Search,2023-04-18 18:48:27.336298 UTC
70719,Abigail,Jimenez,abigailjimenez@example.com,68,F,Colorado,1947 Austin Walks,80919,Colorado Springs,United States,38.93218628,-104.8760732,Search,2023-02-18 04:46:00.000000 UTC
91841,Vanessa,Mcgee,vanessamcgee@example.org,40,F,Illinois,27653 Henry Keys,60647,Chicago,United States,41.92111784,-87.7017445,Search,2023-04-20 03:14:04.755017 UTC
74741,Wendy,Ortega,wendyortega@example.net,61,F,Maryland,0619 Pierce Island Suite 045,21702,Frederick,United States,39.47875822,-77.45659853,Search,2023-04-18 11:34:37.856712 UTC
23982,Lisa,Rogers,lisarogers@example.net,44,F,Michigan,661 Christopher Divide,49120,Niles,United States,41.83342657,-86.2298347,Search,2023-02-22 08:01:00.000000 UTC
13516,Stacy,Wall,stacywall@example.net,70,F,Missouri,562 Michael Dale Suite 941,64151,Kansas City,United States,39.23229343,-94.65063876,Search,2023-03-21 13:52:00.000000 UTC
21200,Heidi,Taylor,heiditaylor@example.org,20,F,Nebraska,0634 Kimberly Prairie,68135,Omaha,United States,41.20577858,-96.19557483,Search,2023-01-06 08:10:00.000000 UTC
63093,Sophia,Juarez,sophiajuarez@example.net,18,F,New York,394 Ramirez Mountains Apt. 151,11214,New York,United States,40.59868178,-73.99630858,Search,2023-04-08 15:27:00.000000 UTC
7027,Elizabeth,Davis,elizabethdavis@example.net,69,F,New York,572 Justin Path,11372,New York,United States,40.75176366,-73.88342275,Search,2023-04-22 13:36:38.252108 UTC
65127,Elizabeth,Garrett,elizabethgarrett@example.com,65,F,New York,57177 Watkins Spur Suite 168,11378,New York,United States,40.72484376,-73.90953597,Search,2023-01-20 04:32:00.000000 UTC
94612,Cheryl,Wilkinson,cherylwilkinson@example.net,34,F,New York,61487 Johnson Stream,11433,New York,United States,40.69776097,-73.78724963,Search,2023-04-21 12:28:00.000000 UTC
73183,Martha,Coleman,marthacoleman@example.org,49,F,New York,87893 Cunningham Trail Suite 426,11510,Baldwin,United States,40.65040408,-73.60836521,Search,2023-01-14 12:25:00.000000 UTC
25954,Carolyn,Moore,carolynmoore@example.net,36,F,New York,7281 Summers Track,12901,Plattsburgh,United States,44.70614472,-73.45081561,Search,2023-04-22 01:56:41.333527 UTC
91612,Mary,Brown,marybrown@example.org,14,F,New York,89878 Thomas Station Apt. 753,12901,Plattsburgh,United States,44.70614472,-73.45081561,Search,2023-03-29 03:41:00.000000 UTC
33869,Gloria,Brown,gloriabrown@example.com,29,F,Virginia,415 Gilbert Ports,20164,Sterling,United States,39.01204693,-77.39618555,Search,2023-04-19 02:33:00.000000 UTC
46424,Sara,Price,saraprice@example.org,40,F,Virginia,1752 Harris Court Apt. 307,20176,Leesburg,United States,39.18124618,-77.53653675,Search,2023-04-21 11:10:17.343558 UTC
89825,Angela,Mendez,angelamendez@example.org,60,F,Louisiana,0877 Amber Green Suite 745,70791,Zachary,United States,30.65341673,-91.1587847,Search,2023-04-18 05:44:09.208096 UTC
49757,Nicole,Mcpherson,nicolemcpherson@example.com,59,F,Tennessee,544 Reyes Turnpike,37421,Chattanooga,United States,35.0336553,-85.15143867,Search,2023-02-18 03:07:00.000000 UTC
76245,Alexis,Cooke,alexiscooke@example.com,49,F,Tennessee,6036 David Lane,38401,Columbia,United States,35.62393012,-87.02348253,Search,2023-03-02 00:04:00.000000 UTC
1524,Brandi,Ortega,brandiortega@example.org,61,F,California,87232 Mark Fork Apt. 260,90037,Los Angeles,United States,34.00319911,-118.2876152,Search,2023-04-18 00:50:18.624176 UTC
80303,Margaret,Collins,margaretcollins@example.org,29,F,California,83570 Arroyo Crossing Suite 211,90065,Los Angeles,United States,34.10911185,-118.2274207,Search,2023-03-22 00:29:00.000000 UTC
22518,Stephanie,Johnson,stephaniejohnson@example.org,46,F,California,5013 Collins Fork,92026,Escondido,United States,33.21114381,-117.1124097,Search,2023-04-21 10:55:00.000000 UTC
6654,Mary,Hardin,maryhardin@example.com,26,F,California,913 Devin Ways,92592,Temecula,United States,33.50000729,-117.0270532,Search,2023-04-07 03:24:00.000000 UTC
1547,Susan,Neal,susanneal@example.org,26,F,California,58713 Reynolds Points Apt. 586,92703,Santa Ana,United States,33.74866589,-117.9061073,Search,2023-04-21 10:44:19.206432 UTC
43521,Cheryl,White,cherylwhite@example.net,48,F,California,235 Michael Unions Suite 124,92841,Garden Grove,United States,33.787206,-117.9820451,Search,2023-04-18 18:19:05.621274 UTC
81288,Kaitlin,Green,kaitlingreen@example.com,12,F,California,66662 Jeffrey Field Apt. 960,93901,Salinas,United States,36.65860973,-121.6489268,Search,2023-01-12 13:12:00.000000 UTC
69253,Amy,Young,amyyoung@example.org,58,F,California,84331 Austin Estates,94115,San Francisco,United States,37.78590234,-122.4374831,Search,2023-03-04 08:58:00.000000 UTC
38269,Rachel,Valentine,rachelvalentine@example.org,44,F,California,2625 Stein View Apt. 994,94303,Palo Alto,United States,37.45086086,-122.1184648,Search,2023-02-16 00:57:00.000000 UTC
78498,Laurie,Diaz,lauriediaz@example.org,33,F,California,6501 Duffy Prairie,95131,San Jose,United States,37.38707406,-121.9005263,Search,2023-04-22 07:17:25.078316 UTC
65630,Sheila,Wade,sheilawade@example.org,32,F,Washington,5991 Elizabeth Ferry Suite 963,98036,Lynnwood,United States,47.8108971,-122.2818369,Search,2023-04-19 16:20:13.256607 UTC
40666,Michelle,Weaver,michelleweaver@example.org,68,F,Connecticut,8357 Young Mission,6511,New Haven,United States,41.31485183,-72.92580481,Search,2023-01-20 04:41:00.000000 UTC
52645,Barbara,Sanford,barbarasanford@example.net,67,F,Pennsylvania,2024 Callahan Plain Suite 106,18901,Doylestown,United States,40.30629764,-75.15047846,Search,2023-01-27 01:56:00.000000 UTC
85453,Katherine,Potter,katherinepotter@example.com,63,F,Pennsylvania,572 Cole Mission,19143,Philadelphia,United States,39.94288499,-75.22610323,Search,2023-03-16 05:47:00.000000 UTC
80802,Lisa,Best,lisabest@example.com,26,F,Massachusetts,08406 Matthew Radial,1824,Chelmsford,United States,42.5913198,-71.35566228,Search,2023-03-29 00:17:00.000000 UTC
13481,Jasmine,Wiley,jasminewiley@example.com,69,F,Massachusetts,0793 Underwood Tunnel,1843,Lawrence,United States,42.68978493,-71.16145474,Search,2023-04-20 13:20:21.701898 UTC
30505,Rebekah,Randall,rebekahrandall@example.org,66,F,North Carolina,5032 Thomas Canyon,27514,Chapel Hill,United States,35.96711637,-79.04429466,Search,2023-04-21 09:32:35.877291 UTC
22946,Kayla,Wyatt,kaylawyatt@example.com,54,F,North Carolina,752 Mcfarland Gateway Suite 840,27703,Durham,United States,35.95983436,-78.80692999,Search,2023-04-09 11:50:00.000000 UTC
54931,Nichole,Horne,nicholehorne@example.net,64,F,North Carolina,3317 John Stream,27707,Durham,United States,35.95432697,-78.95361477,Search,2023-04-14 13:45:00.000000 UTC
45466,Lisa,Jenkins,lisajenkins@example.net,23,F,South Carolina,343 Daniel Prairie,29526,Conway,United States,33.86443765,-78.96892157,Search,2023-03-15 08:59:00.000000 UTC
28936,Brianna,Blair,briannablair@example.org,67,F,Wales,8313 Alyssa Village,CF32,Blaengarw,United Kingdom,51.54711598,-3.591975244,Search,2023-04-22 17:15:56.383607 UTC
74049,Faith,Cobb,faithcobb@example.net,35,F,England,740 Brandt Coves,W4,London,United Kingdom,51.48796769,-0.2619757075,Search,2023-03-29 09:52:00.000000 UTC
71360,Susan,Rodriguez,susanrodriguez@example.org,33,F,England,88929 Christina Fort Suite 247,AL4,St Albans,United Kingdom,51.77762523,-0.2822808719,Search,2023-01-17 18:31:00.000000 UTC
56988,Elizabeth,Peters,elizabethpeters@example.com,51,F,England,62022 Munoz Pike Suite 954,B28,Birmingham,United Kingdom,52.42724267,-1.842973697,Search,2023-01-22 14:34:00.000000 UTC
61539,Megan,Silva,megansilva@example.com,58,F,England,13475 Keith Orchard,B71,West Bromwich,United Kingdom,52.53245099,-1.980538652,Search,2023-04-19 05:24:59.275841 UTC
24363,Monique,Gomez,moniquegomez@example.net,57,F,England,9722 Kathy Centers Suite 596,CV3,Coventry,United Kingdom,52.39032683,-1.465528391,Search,2023-01-17 13:24:00.000000 UTC
56359,Jessica,Bullock,jessicabullock@example.net,28,F,England,7613 Todd Mountains Apt. 963,DA8,Erith,United Kingdom,51.47557276,0.1838400043,Search,2023-04-20 03:13:31.893156 UTC
66814,Tiffany,Sandoval,tiffanysandoval@example.org,62,F,England,39790 Bailey Rue,N22,London,United Kingdom,51.59974536,-0.1129394772,Search,2023-01-21 08:45:00.000000 UTC
34950,Kristin,Martin,kristinmartin@example.org,61,F,England,0470 Lee Radial,OX4,Oxford,United Kingdom,51.72755175,-1.215533081,Search,2023-01-26 13:14:00.000000 UTC
9851,Tiffany,Wells,tiffanywells@example.org,65,F,England,52411 Golden Ridge Apt. 974,SR8,Peterlee,United Kingdom,54.77324365,-1.338323161,Search,2023-01-10 14:53:00.000000 UTC
74119,Jessica,Robinson,jessicarobinson@example.net,52,F,England,774 Danny Lodge Apt. 121,WA5,Warrington,United Kingdom,53.4040436,-2.647200664,Search,2023-04-11 09:56:00.000000 UTC
85092,Rachel,Smith,rachelsmith@example.net,51,F,England,10545 Herman Corners Apt. 741,BS20,Portishead,United Kingdom,51.47427307,-2.742215273,Search,2023-01-03 10:01:00.000000 UTC
53098,Cheyenne,Santana,cheyennesantana@example.net,70,F,England,25947 James Corner,CV37,Stratford-upon-Avon,United Kingdom,52.17041274,-1.709307731,Search,2023-03-20 16:05:00.000000 UTC
11065,Laura,Padilla,laurapadilla@example.org,19,F,England,8923 Mark Valley Suite 283,LS12,Leeds,United Kingdom,53.78680005,-1.603401453,Search,2023-02-19 05:12:00.000000 UTC
77601,Sheila,Huang,sheilahuang@example.net,12,F,England,387 John Parkways,WA14,Altrincham,United Kingdom,53.3789778,-2.378053214,Search,2023-02-06 02:27:00.000000 UTC
2282,Susan,Miller,susanmiller@example.net,45,F,England,105 Miller Stravenue Apt. 174,WF10,Castleford,United Kingdom,53.73227588,-1.342757632,Search,2023-03-11 06:51:00.000000 UTC
72114,Emily,Terry,emilyterry@example.org,40,F,England,383 Christopher Freeway Suite 072,YO12,Scarborough,United Kingdom,54.22052604,-0.4556853653,Search,2023-03-19 12:33:00.000000 UTC
11733,Olivia,Smith,oliviasmith@example.org,21,F,Scotland,810 John Junctions,IV2,Inverness,United Kingdom,57.30355194,-4.302993723,Search,2023-01-11 05:45:00.000000 UTC
88127,Heather,Griffith,heathergriffith@example.net,19,F,Jiangxi,607 Kimberly Mall,336000,Jinan,China,27.78807926,114.4232777,Display,2023-04-19 10:31:22.993781 UTC
63622,Kathleen,Patterson,kathleenpatterson@example.com,19,F,Guangdong,9575 Diane Mews Apt. 165,515325,Dongguan,China,23.24428387,116.1713861,Display,2023-04-02 07:50:00.000000 UTC
56703,Kristine,Griffin,kristinegriffin@example.com,48,F,Aragón,490 Allison Lodge Suite 895,50197,null,Spain,41.63925268,-1.012891963,Display,2023-01-11 05:51:00.000000 UTC
57893,Jennifer,Marquez,jennifermarquez@example.org,60,F,Andalucía,1589 Robert Passage Apt. 369,41130,null,Spain,37.10557229,-6.144607188,Display,2023-01-19 14:42:00.000000 UTC
30153,Christie,Johnson,christiejohnson@example.com,39,F,São Paulo,2574 Harvey Overpass,11717-260,Praia Grande,Brasil,-24.03171345,-46.49836585,Display,2023-04-04 04:26:00.000000 UTC
85737,Madison,Hubbard,madisonhubbard@example.com,30,F,Nouvelle-Aquitaine,72833 Haas Fall Apt. 362,33160,Saint-Médard-en-Jalles,France,44.90585401,-0.7931434605,Display,2023-01-04 17:25:00.000000 UTC
8183,Ashley,Green,ashleygreen@example.com,12,F,Auvergne-Rhône-Alpes,39799 Ashley Hollow Apt. 414,26000,Valence,France,44.92258108,4.913692367,Display,2023-03-05 18:25:00.000000 UTC
6637,Sarah,Serrano,sarahserrano@example.net,60,F,Provence-Alpes-Côte d'Azur,666 Patricia Grove Suite 931,13120,Gardanne,France,43.45288305,5.480139034,Display,2023-04-20 10:09:28.476539 UTC
8042,Bonnie,Dixon,bonniedixon@example.org,21,F,Bayern,963 Ramos Mount Apt. 131,82166,Gräfelfing,Germany,48.12268217,11.43657899,Display,2023-04-11 10:13:00.000000 UTC
30309,Tiffany,Garrett,tiffanygarrett@example.net,68,F,South Dakota,23766 Smith Island Suite 662,57201,Watertown,United States,44.93248822,-97.0951468,Display,2023-02-14 14:31:00.000000 UTC
71205,Jennifer,Hardy,jenniferhardy@example.org,29,F,England,8547 Mcdonald Cape,RH10,Crawley,United Kingdom,51.1142613,-0.1288061378,Display,2023-04-23 17:39:53.620917 UTC
13326,Stephanie,Sanders,stephaniesanders@example.com,23,F,Henan,483 Mendoza Harbor Suite 296,473009,Yangjiang,China,33.03819734,112.5646026,Organic,2023-02-24 04:46:00.000000 UTC
69039,Stephanie,Evans,stephanieevans@example.com,28,F,Hubei,335 Blackwell Landing Apt. 403,430201,Jinhua,China,30.31615494,114.319283,Organic,2023-03-18 11:57:00.000000 UTC
73267,Jacqueline,Castillo,jacquelinecastillo@example.net,33,F,Hubei,3208 Allison Run Apt. 445,430415,Xi'an,China,30.6866357,114.5705828,Organic,2023-02-07 17:26:00.000000 UTC
17011,Denise,Graham,denisegraham@example.net,64,F,Hunan,0000 William Rapid Apt. 118,410008,Xining,China,28.23014298,112.9733998,Organic,2023-04-18 07:18:52.437772 UTC
69491,Tammy,Little,tammylittle@example.org,62,F,Fujian,593 Jeffrey Spur,350315,Luoyang,China,25.61526514,119.464343,Organic,2023-04-23 07:05:04.232124 UTC
16643,Susan,Obrien,susanobrien@example.com,58,F,Shanxi,462 Timothy Club,30024,Chengdu,China,37.85149971,112.5030514,Organic,2023-04-09 11:11:00.000000 UTC
61223,Melissa,Sanchez,melissasanchez@example.net,31,F,Beijing,87223 Martin Mills Suite 570,100026,Qingdao,China,39.92959784,116.4862625,Organic,2023-03-24 01:18:00.000000 UTC
52867,Haley,Smith,haleysmith@example.com,24,F,Beijing,031 Vance Locks,101125,Zhongshan,China,39.93702593,116.6461615,Organic,2023-03-17 10:11:00.000000 UTC
55710,Hannah,Davis,hannahdavis@example.org,67,F,Jiangsu,0738 Joshua Overpass Suite 056,210001,Changchun,China,32.01815564,118.8014118,Organic,2023-04-18 11:37:14.255632 UTC
51266,Katherine,Walker,katherinewalker@example.net,65,F,Jiangsu,79116 Navarro Squares,215051,Hokkai,China,31.3739236,120.5163906,Organic,2023-04-22 01:19:17.459322 UTC
78027,Elizabeth,Baker,elizabethbaker@example.org,39,F,Shaanxi,5901 Wilson Estates Suite 761,710100,Chengdu,China,34.14677664,108.9553157,Organic,2023-04-23 14:54:11.177410 UTC
39240,Melissa,Berger,melissaberger@example.com,55,F,Liaoning,821 Michele Heights,116089,Shanghai,China,38.93389829,121.5598334,Organic,2023-04-21 18:11:18.176596 UTC
37631,Lisa,Robinson,lisarobinson@example.com,48,F,Shanghai,7398 Rachel Street,201201,Beijing,China,31.24124164,121.7274227,Organic,2023-03-10 10:49:00.000000 UTC
3993,Amy,Curry,amycurry@example.net,68,F,Shanghai,5115 Taylor Crescent,201202,Changchun,China,31.18521274,121.7587903,Organic,2023-04-14 15:09:00.000000 UTC
3612,Anna,Bailey,annabailey@example.org,42,F,Zhejiang,6923 Warner Cliffs,310003,Shenzhen,China,30.27548389,120.1711775,Organic,2023-01-01 02:22:00.000000 UTC
26222,Brandy,Mooney,brandymooney@example.net,13,F,Zhejiang,2546 Lisa Centers Suite 825,315303,Xinxiang,China,30.21609235,121.2577223,Organic,2023-04-22 07:09:48.141176 UTC
51196,Sarah,Myers,sarahmyers@example.net,28,F,Chongqing,213 Fisher Plaza,408399,Putian,China,30.34361444,107.3362705,Organic,2023-02-09 05:37:00.000000 UTC
6081,Tanya,Brooks,tanyabrooks@example.com,40,F,Guangdong,1266 Steve Dale Suite 002,518111,Shanghai,China,22.69718447,114.1212283,Organic,2023-03-26 03:39:00.000000 UTC
83168,Michelle,Peck,michellepeck@example.net,32,F,Guangdong,77060 Snyder Plaza,528253,Fuzhou,China,23.04638893,113.1481247,Organic,2023-04-21 07:32:40.696338 UTC
82056,Denise,Parker,deniseparker@example.net,42,F,Heilongjiang,6442 Wilson Dam Apt. 508,150088,Bijie,China,45.67724975,126.588246,Organic,2023-04-19 18:10:07.487693 UTC
24264,Andrea,Welch,andreawelch@example.org,61,F,Guangxi Zhuang Autonomous Region,7976 Castro Road,530011,Xiamen,China,22.83269634,108.3207993,Organic,2023-03-10 01:01:00.000000 UTC
10586,Rita,Escobar,ritaescobar@example.com,33,F,Guangxi Zhuang Autonomous Region,866 Webb Station,545021,Wuhan,China,24.38800006,109.4219423,Organic,2023-01-07 01:19:00.000000 UTC
75832,Elizabeth,Salazar,elizabethsalazar@example.org,65,F,Saitama,83755 Monroe Causeway,359-1131,所,Japan,35.77964036,139.4635391,Organic,2023-03-29 08:34:00.000000 UTC
66226,Michelle,Wood,michellewood@example.net,47,F,Cataluña,264 Sarah Extension,8980,Sant Feliu de Llobregat,Spain,41.39508014,2.049779191,Organic,2023-01-02 08:31:00.000000 UTC
40370,Kelly,Brown,kellybrown@example.net,19,F,Andalucía,4551 Edward Corners Suite 418,29010,Málaga,Spain,36.72606339,-4.465241,Organic,2023-04-19 07:58:46.566059 UTC
98282,Elizabeth,Garcia,elizabethgarcia@example.com,48,F,Comunidad de Madrid,9012 Chad Crossing,28924,Alcorcón,Spain,40.34965538,-3.814222518,Organic,2023-02-16 07:00:00.000000 UTC
83715,Anne,Simmons,annesimmons@example.org,54,F,Bahia,0190 Alfred Wells Suite 112,44200-000,Santo Amaro,Brasil,-12.54901567,-38.76641831,Organic,2023-02-21 18:04:00.000000 UTC
99398,Amanda,Sandoval,amandasandoval@example.com,44,F,Bahia,11905 Tyler Trail Suite 747,45836-000,Itamaraju,Brasil,-17.00437764,-39.76337163,Organic,2023-04-22 15:33:36.869356 UTC
84154,Natalie,Johnson,nataliejohnson@example.net,27,F,Pará,6355 Joseph Crossroad Apt. 094,66640,Belém,Brasil,-1.380637913,-48.44421585,Organic,2023-01-05 16:06:00.000000 UTC
31414,Julie,Cook,juliecook@example.org,16,F,Pará,4403 Gallegos Club,68440-000,Abaetetuba,Brasil,-1.730128246,-48.88256264,Organic,2023-01-13 10:37:00.000000 UTC
92377,Leah,Mullins,leahmullins@example.net,63,F,Paraná,01965 Smith Port Apt. 528,83280-000,Guaratuba,Brasil,-25.81777331,-48.76838837,Organic,2023-04-18 05:38:00.000000 UTC
20739,Mary,Dixon,marydixon@example.net,56,F,Paraná,814 Michael Valleys Suite 010,84043-450,Ponta Grossa,Brasil,-25.14629034,-50.11939991,Organic,2023-04-19 13:38:28.197575 UTC
37743,Sabrina,Hanson,sabrinahanson@example.net,31,F,São Paulo,668 Griffith Plain Suite 488,13183-091,Sumaré,Brasil,-22.84329957,-47.2019489,Organic,2023-04-21 16:55:40.585493 UTC
76587,Brenda,Smith,brendasmith@example.org,68,F,Mato Grosso,22423 Kristin Garden,78300-000,Tangará da Serra,Brasil,-14.43534258,-58.31127243,Organic,2023-04-08 09:05:00.000000 UTC
49121,Megan,Garza,megangarza@example.com,56,F,Minas Gerais,3488 Joshua Ridges Apt. 387,39402,Montes Claros,Brasil,-16.73154007,-43.83369397,Organic,2023-02-26 12:21:00.000000 UTC
85016,Michelle,Lynn,michellelynn@example.com,19,F,Minas Gerais,355 Cynthia Square,35590-000,Lagoa da Prata,Brasil,-20.01156473,-45.49472852,Organic,2023-04-21 18:55:43.444301 UTC
62602,Cynthia,Franklin,cynthiafranklin@example.net,51,F,Minas Gerais,4601 Nancy Passage,39670-000,Itamarandiba,Brasil,-17.85665145,-42.87743356,Organic,2023-01-07 08:20:00.000000 UTC
66828,Brittany,Moore,brittanymoore@example.com,41,F,Distrito Federal,1702 Underwood River Suite 271,70297-400,Brasília,Brasil,-15.82675402,-47.9225723,Organic,2023-03-10 05:26:00.000000 UTC
95789,Rachel,Gamble,rachelgamble@example.com,23,F,Rio Grande do Norte,334 Shepherd Trace,59570-000,Ceará-Mirim,Brasil,-5.595833316,-35.39481584,Organic,2023-03-16 06:23:00.000000 UTC
39406,Roberta,Foster,robertafoster@example.com,21,F,Bretagne,435 Elizabeth Pine Apt. 797,35760,Saint-Grégoire,France,48.15758539,-1.691961007,Organic,2023-04-23 04:35:22.483055 UTC
18395,Emily,Larsen,emilylarsen@example.com,27,F,Grand Est,68778 Hill Alley Apt. 919,67210,Obernai,France,48.44715099,7.510451113,Organic,2023-01-19 00:31:00.000000 UTC
44936,Julie,Washington,juliewashington@example.com,46,F,Normandie,749 Bowman Street,50400,Saint-Planchers,France,48.836986,-1.556185464,Organic,2023-04-23 01:14:40.958897 UTC
78351,Cynthia,Barber,cynthiabarber@example.org,68,F,Nouvelle-Aquitaine,762 Johnson Keys Apt. 263,64500,Saint-Jean-de-Luz,France,43.38877219,-1.639168575,Organic,2023-04-19 09:14:20.823906 UTC
69134,Brittany,Wilson,brittanywilson@example.net,69,F,Nouvelle-Aquitaine,46930 Allen Plain Apt. 310,87100,Limoges,France,45.85182775,1.215918673,Organic,2023-04-14 03:32:00.000000 UTC
41424,Crystal,Campbell,crystalcampbell@example.com,56,F,Auvergne-Rhône-Alpes,27684 Paul Mill Apt. 660,63000,Clermont-Ferrand,France,45.77005058,3.116139586,Organic,2023-03-16 10:48:00.000000 UTC
10547,Rebecca,Bell,rebeccabell@example.org,32,F,Flanders,7271 Reed Prairie,9620,Zottegem,Belgium,50.86770494,3.805491905,Organic,2023-03-19 01:40:00.000000 UTC
5972,Patricia,Clark,patriciaclark@example.net,18,F,Wallonia,35708 Perez Trail Suite 972,5310,Eghezee,Belgium,50.58672184,4.894025927,Organic,2023-01-23 06:28:00.000000 UTC
98007,Olivia,Fisher,oliviafisher@example.com,41,F,Bayern,077 Troy Summit,90451,Nürnberg,Germany,49.40410013,11.04664143,Organic,2023-03-06 09:01:00.000000 UTC
29395,Kelsey,Edwards,kelseyedwards@example.com,64,F,Sachsen,666 Jessica Falls,4435,Schkeuditz,Germany,51.40959068,12.24402061,Organic,2023-03-05 18:56:00.000000 UTC
95830,Mary,Smith,marysmith@example.net,26,F,Victoria,7845 Marie Cliffs,3083,Melbourne,Australia,-37.69655751,145.0593169,Organic,2023-01-24 03:30:00.000000 UTC
62664,Brittany,Gonzales,brittanygonzales@example.org,39,F,Victoria,431 Andrew Mill,3340,Balliang,Australia,-37.74226524,144.3954109,Organic,2023-04-14 11:34:00.000000 UTC
4956,Sarah,Barr,sarahbarr@example.com,33,F,New South Wales,724 Stacy Points Suite 029,2117,Sydney,Australia,-33.79597044,151.0401319,Organic,2023-03-01 18:17:00.000000 UTC
31668,Jennifer,Merritt,jennifermerritt@example.com,66,F,New South Wales,32342 Michele Station Apt. 532,2620,Gundaroo,Australia,-35.51038896,149.1555374,Organic,2023-02-16 03:54:00.000000 UTC
85571,Lindsay,Griffin,lindsaygriffin@example.org,31,F,Seoul,4397 Moody Well,120-132,Seoul,South Korea,37.58100383,126.9134341,Organic,2023-03-05 08:02:00.000000 UTC
3922,Elizabeth,Hansen,elizabethhansen@example.net,24,F,Seoul,070 Rebecca Gateway Suite 591,150-050,Seoul,South Korea,37.50618561,126.9138037,Organic,2023-03-14 13:17:00.000000 UTC
43418,Amanda,Shields,amandashields@example.net,63,F,Gyeonggi-do,3277 Reynolds Brooks,426-160,Ansan City,South Korea,37.31049948,126.8531488,Organic,2023-01-18 09:30:00.000000 UTC
81962,Jessica,Luna,jessicaluna@example.org,21,F,Daegu Metropolitan City,9848 White Bridge,704-402,Daegu Metropolitan City,South Korea,35.82757084,128.5033977,Organic,2023-04-19 05:08:04.720026 UTC
18391,Tamara,Rhodes,tamararhodes@example.org,27,F,Ohio,8878 Erin Rest,44109,Cleveland,United States,41.44492153,-81.69762344,Organic,2023-04-23 07:29:27.999490 UTC
15698,Tammy,Davis,tammydavis@example.net,59,F,Texas,482 Chelsea Path,76053,Hurst,United States,32.81652832,-97.17817524,Organic,2023-04-18 08:06:18.709333 UTC
60462,Alice,Jordan,alicejordan@example.org,49,F,Texas,67554 Braun Islands,77072,Houston,United States,29.70021551,-95.58493721,Organic,2023-04-19 10:34:27.860608 UTC
3849,Abigail,Matthews,abigailmatthews@example.com,45,F,Arizona,727 Keith Points Suite 131,86004,Flagstaff,United States,35.37362121,-111.3786273,Organic,2023-02-18 11:44:00.000000 UTC
89535,Sarah,Morgan,sarahmorgan@example.net,30,F,Indiana,31051 Zachary Estate Suite 666,47905,Lafayette,United States,40.41976619,-86.76323775,Organic,2023-03-21 08:40:00.000000 UTC
92140,Alicia,Foster,aliciafoster@example.com,44,F,Nebraska,5298 Christopher Ford Apt. 589,68502,Lincoln,United States,40.7849716,-96.69837517,Organic,2023-04-20 08:09:12.938225 UTC
34160,Sandra,Bruce,sandrabruce@example.com,60,F,New York,812 Bradford Mall,10474,New York,United States,40.80462695,-73.8829185,Organic,2023-02-16 02:17:00.000000 UTC
17316,Jessica,Kent,jessicakent@example.net,30,F,Virginia,92429 Miller Loaf,23185,Williamsburg,United States,37.24562969,-76.70140243,Organic,2023-02-19 02:36:00.000000 UTC
99946,Mary,White,marywhite@example.net,36,F,Tennessee,81787 Daniel Curve Suite 072,38401,Columbia,United States,35.62393012,-87.02348253,Organic,2023-02-14 13:47:00.000000 UTC
53178,Deanna,Pierce,deannapierce@example.org,60,F,California,871 Juan Circles,92069,San Marcos,United States,33.17813094,-117.1585053,Organic,2023-03-16 05:18:00.000000 UTC
90905,Kelly,Swanson,kellyswanson@example.com,28,F,California,13072 Silva Harbors Suite 593,92707,Santa Ana,United States,33.70819161,-117.8715644,Organic,2023-04-20 13:17:00.000000 UTC
67035,Donna,Walker,donnawalker@example.org,27,F,California,16537 Christina Ranch Suite 741,92833,Fullerton,United States,33.87916303,-117.9621401,Organic,2023-02-04 04:45:00.000000 UTC
7284,Bonnie,Hicks,bonniehicks@example.org,65,F,California,4434 Jose Parkways Apt. 553,95608,Carmichael,United States,38.62597843,-121.328298,Organic,2023-03-06 07:27:00.000000 UTC
21142,Valerie,Hamilton,valeriehamilton@example.com,24,F,Connecticut,80840 Monica Cliff Apt. 096,6513,New Haven,United States,41.31993496,-72.8680521,Organic,2023-04-20 12:44:38.408491 UTC
